tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent,clusters
712.0,Butte County,1.06e+18,"las escenas apocalípticas muestran un remolino de fuego en medio de una parte chamuscada del condado de #butte en #california, mientras el camp fire que obligó a miles de personas a… https://www.instagram.com/p/bqaetavgjiv/?utm_source=ig_twitter_share&amp;igshid=1276to4wcvcxo",2018-11-10 17:06:18+00:00,#Butte #California,javillanueva67,,0,0,https://twitter.com/javillanueva67/status/1061304049897820160,10,17,6,1,1,"Las escenas apocalípticas muestran un remolino de fuego en medio de una parte chamuscada del Condado de #Butte en #California, mientras el Camp Fire que obligó a miles de personas a… ",1,"Oroville, CA",1.0,0
439.0,"Paradise, CA",1.06e+18,"las imágenes de antes y después muestran la devastación que el camp fire tuvo en #paradise, #california. el incendio ya era el más letal y destructivo de la historia del estado, dejando al… https://www.instagram.com/p/bqlo1mvgw53/?utm_source=ig_twitter_share&amp;igshid=pxfitqzxxvxu",2018-11-14 21:19:29+00:00,#Paradise #California,javillanueva67,,1,0,https://twitter.com/javillanueva67/status/1062817318269407232,14,21,19,1,1,"Las imágenes de antes y después muestran la devastación que el Camp Fire tuvo en #Paradise, #California. El incendio ya era el más letal y destructivo de la historia del estado, dejando al… ",1,"Paradise, CA",1.0,0
425.0,"Paradise, CA",1.06e+18,"las imágenes de los aviones no tripulados que cautivan capturan la devastación en paradise, #california, donde el camp fire, el incendio forestal más letal en la historia del estado,… https://www.instagram.com/p/bqlzv_qhkxm/?utm_source=ig_twitter_share&amp;igshid=dlrsjaxipoqv",2018-11-15 02:36:16+00:00,#California,javillanueva67,,1,0,https://twitter.com/javillanueva67/status/1062897040252911616,15,2,36,1,1,"Las imágenes de los aviones no tripulados que cautivan capturan la devastación en Paradise, #California, donde el Camp Fire, el incendio forestal más letal en la historia del estado,… ",1,"Paradise, CA",1.0,0
200.0,"Paradise, CA",1.06e+18,last night @michaelcapponi #bstrong visited the neighborhood church shelter operated by the american red cross. we interviewed 200 families and gave them each cash cards. our teams… https://www.instagram.com/p/bqaoij5glsh/?utm_source=ig_twitter_share&amp;igshid=1c5nxq17na5o8,2018-11-20 16:59:30+00:00,#bstrong,michaelcapponi,@michaelcapponi,2,3,https://twitter.com/michaelcapponi/status/1064926219173548033,20,16,59,1,1,Last night @michaelcapponi #bstrong visited the Neighborhood Church shelter operated by the American Red Cross. We interviewed 200 families and gave them each Cash cards. Our teams… ,0,"Chico, CA",1.0,4
61.0,"Paradise, CA",1.07e+18,lauren and the wck volunteers send out 15 trays of special vegan dinner requested by various shelters for those effected by the #campfire in northern california. thanks giving may be over… https://www.instagram.com/p/bqi9q9dhalr/?utm_source=ig_twitter_share&amp;igshid=1cc7ics5k45k9,2018-11-24 02:24:28+00:00,#campfire,jenelleisaacson,,0,0,https://twitter.com/jenelleisaacson/status/1066155558523281408,24,2,24,1,1,Lauren and the WCK volunteers send out 15 trays of special Vegan dinner requested by various shelters for those effected by the #campfire in Northern California. Thanks giving may be over… ,1,"Chico, CA",1.0,0
60.0,"Paradise, CA",1.07e+18,lauren and the wck volunteers send out 15 trays of special vegan dinner requested by various shelters for those effected by the #campfire in northern california. thanks giving may be over… https://www.instagram.com/p/bqi9q9dhalr/?utm_source=ig_twitter_share&amp;igshid=qwlmajp26tw2,2018-11-24 02:26:43+00:00,#campfire,jenelleisaacson,,0,1,https://twitter.com/jenelleisaacson/status/1066156127526813696,24,2,26,1,1,Lauren and the WCK volunteers send out 15 trays of special Vegan dinner requested by various shelters for those effected by the #campfire in Northern California. Thanks giving may be over… ,1,"Chico, CA",1.0,0
540.0,"Paradise, CA",1.06e+18,let us introduce you to one of the brave firefighters who is working so hard to control the fires near paradise. #campfire #paradise #chico #calfire #firefighter #fire #containment #love… https://www.instagram.com/p/bqfdlhpl4dk/?utm_source=ig_twitter_share&amp;igshid=50142e33z7fo,2018-11-12 15:29:46+00:00,#campfire #paradise #chico #calfire #firefighter #fire #containment #love,AaronComfortDog,,0,0,https://twitter.com/AaronComfortDog/status/1062004533017092096,12,15,29,1,1,Let us introduce you to one of the brave firefighters who is working so hard to control the fires near Paradise. #campfire #paradise #chico #calfire #firefighter #fire #containment #love… ,6,"Chico, CA",1.0,0
608.0,"Paradise, CA",1.06e+18,"let's send some prayers and positive vibes to our neighbors who have lost everything. i can't imagine what they are going through. @paradise, california https://www.instagram.com/p/bqbpkvxfdsd/?utm_source=ig_twitter_share&amp;igshid=6xvngidthx0w",2018-11-11 03:56:55+00:00,,thedirtpirate,,0,0,https://twitter.com/thedirtpirate/status/1061467782662025217,11,3,56,1,1,"Let's send some prayers and positive vibes to our neighbors who have lost everything. I can't imagine what they are going through. @Paradise, California ",0,"Paradise, CA",0.0,0
516.0,"Paradise, CA",1.06e+18,"like so many of us today, i find myself feeling anxious, somewhat depressed, and with a deep sense of sadness for so many family & friends who have lost loved ones and/or homes in the… https://www.instagram.com/p/bqgh6kghofw/?utm_source=ig_twitter_share&amp;igshid=15q1lizltpxqs",2018-11-13 01:26:38+00:00,,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1062154738484043776,13,1,26,1,1,"Like so many of us today, I find myself feeling anxious, somewhat depressed, and with a deep sense of sadness for so many family & friends who have lost loved ones and/or homes in the… ",0,"Chico, CA",0.0,4
216.0,"Paradise, CA",1.06e+18,"little spec, i am sorry that you had to endure the camp fire alone & scared. i can only imagine how you must've felt as the fire roared through wondering where your owners were, why they… https://www.instagram.com/p/bqzxqeuaux4/?utm_source=ig_twitter_share&amp;igshid=1wo148l0i5etk",2018-11-20 09:02:40+00:00,,JRS_Echelon,,0,2,https://twitter.com/JRS_Echelon/status/1064806218391318528,20,9,2,1,1,"Little Spec, I am sorry that you had to endure the Camp Fire alone & scared. I can only imagine how you must've felt as the fire roared through wondering where your owners were, why they… ",2,"Magalia, CA",0.0,0
530.0,"Paradise, CA",1.06e+18,"looking for a pet? check the chico airport! #malibufire #wildfire #lostpet @chico, california https://www.instagram.com/p/bqftkolgbhi/?utm_source=ig_twitter_share&amp;igshid=12ltsoxbjgeif",2018-11-12 17:45:53+00:00,#malibufire #wildfire #lostpet,2hnds4pwsrehab,,0,0,https://twitter.com/2hnds4pwsrehab/status/1062038787977441280,12,17,45,1,1,"Looking for a pet? Check the Chico Airport! #malibufire #wildfire #lostpet @Chico, California ",2,"Chico, CA",1.0,0
373.0,"Paradise, CA",1.06e+18,"looking for a way to help out? here you go!! #repost @555fitness ・・・ this needs to take over the internet. share,share, share @gopetbrand will be donating 20% of all sales to the… https://www.instagram.com/p/bqpdddzlzmv/?utm_source=ig_twitter_share&amp;igshid=1f85zvyswgo6c",2018-11-16 12:41:58+00:00,#Repost,ChiefSoller,@555fitness,0,0,https://twitter.com/ChiefSoller/status/1063411858399526912,16,12,41,1,1,"Looking for a way to help out? Here you go!! #Repost @555fitness ・・・ This needs to take over the internet. SHARE,SHARE, SHARE @gopetbrand will be donating 20% of ALL SALES to the… ",0,"Paradise, CA",1.0,0
717.0,"Paradise, CA",1.06e+18,"looking south toward the fire... chico is a ghost town. the line for gas last night was over an hour long, and this morning people are loading up their cars and heading out. evacuees… https://www.instagram.com/p/bp94yzelfnf/?utm_source=ig_twitter_share&amp;igshid=67i6fs8kb4ss",2018-11-09 16:49:50+00:00,,MyLifein3x5s,,0,0,https://twitter.com/MyLifein3x5s/status/1060937518542192641,9,16,49,1,1,"Looking south toward the fire... Chico is a ghost town. The line for gas last night was over an hour long, and this morning people are loading up their cars and heading out. Evacuees… ",2,"Chico, CA",0.0,0
698.0,"Paradise, CA",1.06e+18,"looks like 6am... but it's 11:36am. eeriest sight i've seen in a long time. #campfire @chico, california https://www.instagram.com/p/bp-loe1nded/?utm_source=ig_twitter_share&amp;igshid=n1f33883fs69",2018-11-09 19:38:06+00:00,#campfire,justin_iiams,,0,0,https://twitter.com/justin_iiams/status/1060979865434886144,9,19,38,1,1,"Looks like 6am... But it's 11:36am. Eeriest sight I've seen in a long time. #campfire @Chico, California ",1,"Chico, CA",1.0,0
618.0,"Paradise, CA",1.06e+18,looks lovely but it’s the worst smoke & ash we’ve experienced in 12 years since we moved here. this view is tinged with sadness for those who have lost everything and fear for the next… https://www.instagram.com/p/bqbepiinp2l/?utm_source=ig_twitter_share&amp;igshid=poyzwyj586v9,2018-11-11 02:21:57+00:00,,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1061443885044523008,11,2,21,1,1,Looks lovely but it’s the worst smoke & ash we’ve experienced in 12 years since we moved here. This view is tinged with sadness for those who have lost everything and fear for the next… ,1,"Chico, CA",0.0,0
232.0,"Paradise, CA",1.06e+18,los más vulnerables son los más afectados. ayer visitamos centros donde algunos han contraído virus y otros su salud ha empeorado por la calidad del aire. #california #fire #freelancer… https://www.instagram.com/p/bqytneifluo/?utm_source=ig_twitter_share&amp;igshid=wp32npfot8qw,2018-11-19 23:08:03+00:00,#california #fire #freelancer,WilliamICastro,,1,0,https://twitter.com/WilliamICastro/status/1064656578471694336,19,23,8,1,1,Los más vulnerables son los más afectados. Ayer visitamos centros donde algunos han contraído virus y otros su salud ha empeorado por la calidad del aire. #california #fire #freelancer… ,1,"Chico, CA",1.0,0
500.0,"Paradise, CA",1.06e+18,loved my mary kay sisters joining us to serve and clean at the neighborhood church's evacuation shelter tonight. #grateful #mymklife #teammk #lovemymarykay #campfire2018 @neighborhood… https://www.instagram.com/p/bqhevmmhfni/?utm_source=ig_twitter_share&amp;igshid=pbt7qdx1sxli,2018-11-13 06:27:27+00:00,#grateful #mymklife #teammk #lovemymarykay #CampFire2018,teamwilkins,,0,1,https://twitter.com/teamwilkins/status/1062230442508718081,13,6,27,1,1,Loved my Mary Kay sisters joining us to serve and clean at the Neighborhood Church's evacuation shelter tonight. #grateful #mymklife #teammk #lovemymarykay #CampFire2018 @Neighborhood… ,1,"Chico, CA",1.0,0
340.0,Butte County,1.06e+18,man buys time for camp fire escapees by using garden hose,2018-11-18 07:13:18+00:00,,FOX40,,1,0,https://twitter.com/FOX40/status/1064053919599550465,18,7,13,1,1,Man Buys Time for Camp Fire Escapees by Using Garden Hose,1,"Oroville, CA",1.0,0
407.0,"Paradise, CA",1.06e+18,many camp fire victims didn’t get emergency alerts; those who did got them too late.,2018-11-15 17:14:40+00:00,,FOX40,,1,0,https://twitter.com/FOX40/status/1063118096876093440,15,17,14,1,1,Many Camp Fire Victims Didn’t Get Emergency Alerts; Those Who Did Got Them Too Late.,1,"Paradise, CA",0.0,0
361.0,Butte County,1.06e+18,"met these wonderful volunteers helping out those who have lost everything. #campfire #paradise #chico #calfire #wildlandfirefighter #firstresponders #hope #faith #love @oroville, california https://www.instagram.com/p/bqtys7yl8x3/?utm_source=ig_twitter_share&amp;igshid=vu8yel701p8z",2018-11-18 01:12:48+00:00,#campfire #paradise #chico #calfire #wildlandfirefighter #firstresponders #hope #faith #love,AaronComfortDog,,0,1,https://twitter.com/AaronComfortDog/status/1063963196531376130,18,1,12,1,1,"Met these wonderful volunteers helping out those who have lost everything. #campfire #paradise #chico #calfire #wildlandfirefighter #firstresponders #hope #faith #love @Oroville, California ",3,"Oroville, CA",1.0,0
285.0,Butte County,1.06e+18,"mission accomplished! (see last post) again, thanks to @r_sfoundation for remaining vigilant and thinking of us to help, the guys at @speedstrap for donating the mobility scooter, our… https://www.instagram.com/p/bqxz_q4lz8w/?utm_source=ig_twitter_share&amp;igshid=1mz3mkb10qgfr",2018-11-19 14:44:34+00:00,,WarfighterMade,@r_sfoundation @SpeedStrap,0,0,https://twitter.com/WarfighterMade/status/1064529875137118208,19,14,44,1,1,"Mission Accomplished! (See last post) Again, thanks to @r_sfoundation for remaining vigilant and thinking of us to help, the guys at @SpeedStrap for donating the mobility scooter, our… ",0,"South Oroville, CA",1.0,0
548.0,"Paradise, CA",1.06e+18,"more eerie scenes from the #campfire destruction in the communities of #paradise and #concow in butte county. an additional 6 bodies were recovered in paradise today, raising the death… https://www.instagram.com/p/bqepcrqhzrs/?utm_source=ig_twitter_share&amp;igshid=s92vi46g8yg5",2018-11-12 07:57:25+00:00,#CampFire #Paradise #Concow,Carlos_Saucedo,,0,0,https://twitter.com/Carlos_Saucedo/status/1061890694590222336,12,7,57,1,1,"More eerie scenes from the #CampFire destruction in the communities of #Paradise and #Concow in Butte County. An additional 6 bodies were recovered in Paradise today, raising the death… ",1,"Paradise, CA",1.0,0
582.0,"Paradise, CA",1.06e+18,"more than 6,000 homes have been destroyed by the #campfire burning in butte county. a midst all the devastation in the town of #paradise, there are countless stories of survival.… https://www.instagram.com/p/bqdrmvpnmdo/?utm_source=ig_twitter_share&amp;igshid=oxf142hvpvfa",2018-11-11 19:02:58+00:00,#CampFire #Paradise,Carlos_Saucedo,,3,0,https://twitter.com/Carlos_Saucedo/status/1061695798159818753,11,19,2,1,1,"More than 6,000 homes have been destroyed by the #CampFire burning in Butte County. A midst all the devastation in the town of #Paradise, there are countless stories of survival.… ",1,"Paradise, CA",1.0,0
725.0,"Paradise, CA",1.06e+18,"mourning the loss of a place i called home for a decade. the #campfire has devastated the town of paradise and the lives of those i love. @paradise, california https://www.instagram.com/p/bp9o2kdg70w/?utm_source=ig_twitter_share&amp;igshid=1sap4ptlsucmo",2018-11-09 14:34:12+00:00,#CampFire,deniserat,,0,2,https://twitter.com/deniserat/status/1060903387313524736,9,14,34,1,1,"Mourning the loss of a place I called home for a decade. The #CampFire has devastated the town of Paradise and the lives of those I love. @Paradise, California ",1,"Paradise, CA",0.0,0
590.0,"Paradise, CA",1.06e+18,my gofundme animal relief/aid campaign is trending! it’s the only one for animals/local shelters currently on their website! please donate and share!… https://www.instagram.com/p/bqc7jlqhdqb/?utm_source=ig_twitter_share&amp;igshid=djgxaop1yvvl,2018-11-11 15:54:52+00:00,,AshleyRCarlson1,,0,0,https://twitter.com/AshleyRCarlson1/status/1061648462217953280,11,15,54,1,1,My gofundme animal relief/aid campaign is trending! It’s the only one for animals/local shelters currently on their website! Please donate and share!… ,0,"Paradise, CA",1.0,0
675.0,"Paradise, CA",1.06e+18,"my heart goes out to this little town that i called home for a couple of years. words have failed me. the devastation is too great. #campfire #paradisecalifornia @paradise, california https://www.instagram.com/p/bp-5bwfnc0q/?utm_source=ig_twitter_share&amp;igshid=2zghgh1dmihs",2018-11-10 02:37:31+00:00,#campfire #paradisecalifornia,_Bavbra_,,1,0,https://twitter.com/_Bavbra_/status/1061085414302367744,10,2,37,1,1,"My heart goes out to this little town that I called home for a couple of years. Words have failed me. The devastation is too great. #campfire #paradisecalifornia @Paradise, California ",1,"Paradise, CA",1.0,0
491.0,Butte County,1.06e+18,my mom got me an actual mask but i couldn’t get it before i had to go out so this will do in the meantime. it’s crazy going out like this i feel like an… https://www.instagram.com/p/bqllclkhxw3yplsnbpvobabdlvcgttckdgtros0/?utm_source=ig_twitter_share&amp;igshid=1hc7u8iwag4fm,2018-11-15 00:30:09+00:00,,AicheleBree,,0,0,https://twitter.com/AicheleBree/status/1062865302319480837,15,0,30,1,1,My mom got me an actual mask but I couldn’t get it before I had to go out so this will do in the meantime. It’s crazy going out like this I feel like an… ,0,"Thermalito, CA",0.0,0
82.0,"Paradise, CA",1.07e+18,"my mom lost everything in the paradise camp fire @paradise, california https://www.instagram.com/p/bqh5r7cfc5h/?utm_source=ig_twitter_share&amp;igshid=1antld7eg75q8",2018-11-23 16:30:55+00:00,,alisaawesome,,0,0,https://twitter.com/alisaawesome/status/1066006188582678529,23,16,30,1,1,"My mom lost everything in the Paradise Camp Fire @Paradise, California ",1,"Paradise, CA",0.0,0
169.0,"Paradise, CA",1.07e+18,"my new friend, laura. another volunteer as passionate and dedicated to the dogs at the emergency small animal shelter at chico airport as i am. @chico municipal airport https://www.instagram.com/p/bqbptrudknb/?utm_source=ig_twitter_share&amp;igshid=11bbaqlpest0a",2018-11-21 06:15:17+00:00,,freddiebphoto,,0,0,https://twitter.com/freddiebphoto/status/1065126483004399616,21,6,15,1,1,"My new friend, Laura. Another volunteer as passionate and dedicated to the dogs at the emergency small animal shelter at Chico Airport as I am. @Chico Municipal Airport ",0,"Chico, CA",1.0,0
627.0,"Paradise, CA",1.06e+18,"my new locker staples at the gym. car keys on one hook, face mask on the other. #campfire #wildfire #airquality #smoke #safetyfirst #life #chico #paradise #buttecounty… https://www.instagram.com/trudikrupocki/p/bqbfmpohhyf/?utm_source=ig_twitter_share&amp;igshid=4pajgx33euvx",2018-11-10 22:43:30+00:00,#campfire #wildfire #airquality #smoke #safetyfirst #life #chico #paradise #buttecounty,gratefulcake,,1,0,https://twitter.com/gratefulcake/status/1061388909735788544,10,22,43,1,1,"My new locker staples at the gym. Car keys on one hook, face mask on the other. #campfire #wildfire #airquality #smoke #safetyfirst #life #chico #paradise #buttecounty… ",3,"Chico, CA",1.0,0
749.0,"Paradise, CA",1.06e+18,"my parents home stands/stood at the point marked by the crosshairs. calfire calfire_butteco #caltopo #campfire #wildfire @concow, california https://www.instagram.com/p/bp76ldshqwc/?utm_source=ig_twitter_share&amp;igshid=1xtp0d1xf6eu6",2018-11-08 22:28:17+00:00,#CalTopo #CampFire #WildFire,kaleb_haugen,,0,2,https://twitter.com/kaleb_haugen/status/1060660306660286465,8,22,28,1,1,"My parents home stands/stood at the point marked by the crosshairs. calfire calfire_butteco #CalTopo #CampFire #WildFire @Concow, California ",3,"Paradise, CA",1.0,0
459.0,"Paradise, CA",1.06e+18,"my”line lunch”...or as some call...a “4 pound” lunch. firefighters get them as they head out. bag ripped. i was too nauseous to eat. unreal stuff in the bag @paradise, california https://www.instagram.com/p/bqjgw-fnawt/?utm_source=ig_twitter_share&amp;igshid=ixslg8wulq61",2018-11-14 05:14:23+00:00,,jeffandrewswx,,0,0,https://twitter.com/jeffandrewswx/status/1062574444827287553,14,5,14,1,1,"My”line lunch”...or as some call...a “4 pound” lunch. Firefighters get them as they head out. Bag ripped. I was too nauseous to eat. Unreal stuff in the bag @Paradise, California ",1,"Paradise, CA",0.0,0
428.0,"Paradise, CA",1.06e+18,never ever thought my family would be the recipient of one of these kind of letters and little gifts. ••••• #campfire #paradisestrong #hamiltonelementary #kindness #redcross #paradise… https://www.instagram.com/p/bqlrj4ohpju/?utm_source=ig_twitter_share&amp;igshid=1bztvuba2wqvm,2018-11-15 01:23:48+00:00,#campfire #paradisestrong #hamiltonelementary #kindness #redcross #paradise,PStregagirl,,0,0,https://twitter.com/PStregagirl/status/1062878802865319937,15,1,23,1,1,Never ever thought my family would be the recipient of one of these kind of letters and little gifts. ••••• #campfire #paradisestrong #hamiltonelementary #kindness #redcross #paradise… ,1,"Paradise, CA",1.0,4
662.0,"Paradise, CA",1.06e+18,"no filter, no sepia, just the color of the snoke filled sky. this is the view as i arrived this morning at neighborhood church in chico to serve the 358 evacuees. grateful to serve and… https://www.instagram.com/p/bp_xd-2n7sd/?utm_source=ig_twitter_share&amp;igshid=1177rbj5sftis",2018-11-10 06:37:11+00:00,,teamwilkins,,0,0,https://twitter.com/teamwilkins/status/1061145730155532288,10,6,37,1,1,"No filter, no sepia, just the color of the snoke filled sky. This is the view as I arrived this morning at Neighborhood Church in Chico to serve the 358 evacuees. Grateful to serve and… ",1,"Chico, CA",1.0,0
220.0,"Paradise, CA",1.06e+18,no words #paradise #paradiseca #paradisecalifornia #campfire #survivor #ilovecalifornia #californiafires #campfireparadise #californiawildfires #californiafirefighter #californiafire… https://www.instagram.com/p/bqyzuuggbls/?utm_source=ig_twitter_share&amp;igshid=rc4n91lcqsnk,2018-11-20 03:48:40+00:00,#paradise #paradiseca #paradisecalifornia #campfire #survivor #ilovecalifornia #californiafires #campfireparadise #californiawildfires #californiafirefighter #californiafire,lucywalkerfilm,,0,0,https://twitter.com/lucywalkerfilm/status/1064727200652541952,20,3,48,1,1,no words #paradise #paradiseca #paradisecalifornia #campfire #survivor #ilovecalifornia #californiafires #campfireparadise #californiawildfires #californiafirefighter #californiafire… ,6,"Paradise, CA",1.0,0
370.0,"Paradise, CA",1.06e+18,"no words to describe this! @paradise, california https://www.instagram.com/p/bqpqxpcny11c9ctwcc0c2budoq2pq-qdsalqa00/?utm_source=ig_twitter_share&amp;igshid=18diece6im6b1",2018-11-16 14:38:45+00:00,,mausmus,,0,0,https://twitter.com/mausmus/status/1063441244267925504,16,14,38,1,1,"No words to describe this! @Paradise, California ",0,"Paradise, CA",1.0,0
661.0,"Paradise, CA",1.06e+18,"norcalsurf @humboldtfarmers marincounty_things spread it out... everyone be safe! #norcal #fire #firefighter @tcontorelli stay safe and help everyone @chico, california https://www.instagram.com/p/bp_xanznmps/?utm_source=ig_twitter_share&amp;igshid=ngzwpxpqm7u3",2018-11-10 06:49:58+00:00,#norcal #fire #firefighter,MPotter415,@HumboldtFarmers @TContorelli,0,0,https://twitter.com/MPotter415/status/1061148947601899520,10,6,49,1,1,"norcalsurf @HumboldtFarmers marincounty_things spread it out... everyone be safe! #norcal #fire #firefighter @tcontorelli stay safe and help everyone @Chico, California ",2,"Chico, CA",1.0,0
202.0,Butte County,1.07e+18,not all heroes wear capes! so thankful for this father & son duo from paradise rv who also lost their home to the camp fire for coming out to our tiny camper to… https://www.instagram.com/p/bqbi8gkf72uorwddwleu52u6pvkj2dle4tuqda0/?utm_source=ig_twitter_share&amp;igshid=3tt4eyq2zmgw,2018-11-21 01:32:36+00:00,,BristolPistolTN,,0,0,https://twitter.com/BristolPistolTN/status/1065055342357303297,21,1,32,1,1,Not all heroes wear capes! So thankful for this father & son duo from Paradise RV who also lost their home to the Camp Fire for coming out to our tiny camper to… ,1,"South Oroville, CA",0.0,0
235.0,"Paradise, CA",1.06e+18,"not good... #flashfloods #cawx #wildfires #wildlandurbaninterface @chico, california https://www.instagram.com/p/bqyoakhgcmc/?utm_source=ig_twitter_share&amp;igshid=t33nwjwr5wf0",2018-11-19 22:19:05+00:00,#flashfloods #cawx #wildfires #wildlandurbaninterface,JeffreyBezore,,0,0,https://twitter.com/JeffreyBezore/status/1064644257590464512,19,22,19,1,1,"Not good... #flashfloods #cawx #wildfires #wildlandurbaninterface @Chico, California ",2,"Chico, CA",1.0,0
399.0,"Paradise, CA",1.06e+18,officer-involved shooting investigation underway in camp fire evacuation area,2018-11-15 21:05:22+00:00,,FOX40,,1,0,https://twitter.com/FOX40/status/1063176152838258689,15,21,5,1,1,Officer-Involved Shooting Investigation Underway in Camp Fire Evacuation Area,1,"Paradise, CA",1.0,0
423.0,"Paradise, CA",1.06e+18,"oh i just love this friend of mine @jenlabaw and i’m so grateful for my people more than ever. just so so so incredibly grateful. :: furthermore, grateful is not close to being strong… https://www.instagram.com/p/bqmdvmahtam/?utm_source=ig_twitter_share&amp;igshid=2swpn5356hq",2018-11-15 04:54:55+00:00,,everydaypaleo,@jenlabaw,0,0,https://twitter.com/everydaypaleo/status/1062931933284458496,15,4,54,1,1,"Oh I just love this friend of mine @jenlabaw and I’m so grateful for my people more than ever. Just so so so incredibly grateful. :: Furthermore, grateful is not close to being strong… ",0,"Chico, CA",1.0,0
484.0,"Paradise, CA",1.06e+18,oh our beautiful plumas national forest please donate to butte county!!!! text buttefire to 91999. anything helps in a time where so many have nothing thank you!!!! #featherriver… https://www.instagram.com/p/bqizwqjblzp/?utm_source=ig_twitter_share&amp;igshid=9d6m5ym5qov5,2018-11-13 18:51:33+00:00,#featherriver,MyLifein3x5s,,0,0,https://twitter.com/MyLifein3x5s/status/1062417700968902656,13,18,51,1,1,Oh our beautiful Plumas National Forest PLEASE DONATE TO BUTTE COUNTY!!!! Text BUTTEFIRE to 91999. Anything helps in a time where so many have nothing Thank you!!!! #featherriver… ,1,"Paradise, CA",1.0,0
768.0,"Paradise, CA",1.06e+18,"omfreakingg! #realfood #chinooksalmon #kingsalmon #fresh #britishcolumbia #wildsalmon sooooo #delicious @paradise, california https://www.instagram.com/liveg2g/p/bp6kl8un9os/?utm_source=ig_twitter_share&amp;igshid=tec1f5qx2ipv",2018-11-08 06:08:29+00:00,#realfood #chinooksalmon #kingsalmon #fresh #britishcolumbia #wildsalmon #delicious,liveg2g,,0,0,https://twitter.com/liveg2g/status/1060413731929313280,8,6,8,1,1,"OMFreakingG! #realfood #chinooksalmon #kingsalmon #fresh #britishcolumbia #wildsalmon SOOOOO #delicious @Paradise, California ",1,"Paradise, CA",1.0,0
659.0,"Paradise, CA",1.06e+18,"on our way to a backfiring operation to patrol the containment lines. tracking down the middle of ca state route 70!! @yankee hill, california https://www.instagram.com/p/bp_gyq-g6-d6xkbijxrs60ngk8vyz4e_g3upou0/?utm_source=ig_twitter_share&amp;igshid=vc3sthriqh3p",2018-11-10 08:02:10+00:00,,Dozerman42,,0,0,https://twitter.com/Dozerman42/status/1061167115309408256,10,8,2,1,1,"On our way to a backfiring operation to patrol the containment lines. Tracking down the middle of CA state route 70!! @Yankee Hill, California ",0,"Paradise, CA",0.0,0
121.0,"Paradise, CA",1.07e+18,one of my favorite places... paradise lake “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we… https://www.instagram.com/p/bqflsh8lihf/?utm_source=ig_twitter_share&amp;igshid=ocgofnlqbh9r,2018-11-22 15:09:58+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065623430530297856,22,15,9,1,1,one of my favorite places... Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we… ,1,"Magalia, CA",1.0,1
119.0,"Paradise, CA",1.07e+18,one of my favorite running hills in my paradise neighborhood paradise lake “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took… https://www.instagram.com/p/bqfl8s3fqny/?utm_source=ig_twitter_share&amp;igshid=nwi45pn93w36,2018-11-22 15:15:49+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065624901623705602,22,15,15,1,1,one of my favorite running hills in my Paradise neighborhood Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took… ,1,"Paradise, CA",1.0,1
111.0,"Paradise, CA",1.07e+18,one of my favorite running hills in my paradise neighborhood paradise lake “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took… https://www.instagram.com/p/bqfzz_alyux/?utm_source=ig_twitter_share&amp;igshid=1m9mrro3wljzg,2018-11-22 17:20:42+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065656330076196865,22,17,20,1,1,one of my favorite running hills in my Paradise neighborhood Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took… ,1,"Paradise, CA",1.0,1
109.0,"Paradise, CA",1.07e+18,one of my favorite running hills in my paradise neighborhood paradise lake “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took… https://www.instagram.com/p/bqfawklfhde/?utm_source=ig_twitter_share&amp;igshid=1lszlrmyyd2s7,2018-11-22 17:25:10+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065657454569107461,22,17,25,1,1,one of my favorite running hills in my Paradise neighborhood Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took… ,1,"Paradise, CA",1.0,1
108.0,"Paradise, CA",1.07e+18,one of my favorite running hills in my paradise neighborhood paradise lake “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took… https://www.instagram.com/p/bqfbiy4f1oo/?utm_source=ig_twitter_share&amp;igshid=3n3b9kgkfmc5,2018-11-22 17:28:26+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065658273377017857,22,17,28,1,1,one of my favorite running hills in my Paradise neighborhood Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took… ,1,"Paradise, CA",1.0,1
