,tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute
72,72.0,"Paradise, CA",1066113258715779072,I'm at @City_of_Chico in CA https://www.swarmapp.com/c/lI8EHrWzvjl,2018-11-23 23:36:22+00:00,,amo0r_s,@City_of_Chico,0,1,https://twitter.com/amo0r_s/status/1066113258715779072,23,23,36
73,73.0,"Paradise, CA",1066108059393630209,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-23 23:15:43+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1066108059393630209,23,23,15
74,74.0,"Paradise, CA",1066099708534419459,Missing Kitty Last seen in Victoria Court Magalia ca off of Creston This is Melvin 15yr old domestic short hair he looks younger than he is Buff color. Green and Amber very textured… https://www.instagram.com/p/BqijnR-ldjz/?utm_source=ig_twitter_share&amp;igshid=1j5rring1n1on,2018-11-23 22:42:32+00:00,,livinginblisss,,0,0,https://twitter.com/livinginblisss/status/1066099708534419459,23,22,42
75,75.0,"Paradise, CA",1066092113740382209,All smiles this Thanksgiving as I started my journey as a guy who runs 5k's on Thanksgiving with his family! @One Mile Recreational Area https://www.instagram.com/p/Bqiga1Rngizxi8saI45kXkg0HodFm3hfba76eQ0/?utm_source=ig_twitter_share&amp;igshid=1uoxwhv1o0ocn,2018-11-23 22:12:21+00:00,,FOSports93,,0,0,https://twitter.com/FOSports93/status/1066092113740382209,23,22,12
76,76.0,"Paradise, CA",1066089737390297088,We’re very grateful for the support of calfire’s PIO team. Chief PIO officer Steven Kauffman guided @michaelcapponi BStrong throughout this whole mission. We’ve been at this since 1999 and… https://www.instagram.com/p/BqifVUwA09M/?utm_source=ig_twitter_share&amp;igshid=sedlzsha6xze,2018-11-23 22:02:55+00:00,,michaelcapponi,@michaelcapponi,1,0,https://twitter.com/michaelcapponi/status/1066089737390297088,23,22,2
77,77.0,"Paradise, CA",1066083293500764160,"i have a lot to be thankful for, but i’m especially grateful for this crazy family of mine (+emma) ilu @Chico, California https://www.instagram.com/p/BqicaADlVee/?utm_source=ig_twitter_share&amp;igshid=cxz0kqk5ijke",2018-11-23 21:37:18+00:00,,nocakeyky,,1,0,https://twitter.com/nocakeyky/status/1066083293500764160,23,21,37
78,78.0,"Paradise, CA",1066082290210607104,Rain Hinders Search But Helps Nearly Put Out Camp Fire,2018-11-23 21:33:19+00:00,,FOX40,,1,0,https://twitter.com/FOX40/status/1066082290210607104,23,21,33
79,79.0,"Paradise, CA",1066047589638959104,"How much more can a heart take?...no more, please no more. #PinkKitty 3/17/2001-11/23/2018 @Chico, California https://www.instagram.com/p/BqiMK38njqt/?utm_source=ig_twitter_share&amp;igshid=10w29an35v1ra",2018-11-23 19:15:26+00:00,#PinkKitty,tricalee3,,0,0,https://twitter.com/tricalee3/status/1066047589638959104,23,19,15
80,80.0,"Paradise, CA",1066030354283282433,"$2,000 worth of gift cards given to those in need; lots of hugs; children smiling; new friends; hundreds of incredible volunteers and the heroes among us - the first responders. Just a… https://www.instagram.com/p/BqiEPj7AhY_/?utm_source=ig_twitter_share&amp;igshid=cfj80mrolpw6",2018-11-23 18:06:57+00:00,,AaronMandelbaum,,0,0,https://twitter.com/AaronMandelbaum/status/1066030354283282433,23,18,6
81,81.0,"Paradise, CA",1066007525844234242,"calfire reporting #CampFire 95% contained, 153,336 acres burned, and 18,733 structures (all types) destroyed. Conditions: The rain has assisted in extinguishing hot spots and smoldering… https://www.instagram.com/p/Bqh58yCgwVx/?utm_source=ig_twitter_share&amp;igshid=1tsqltdecxc0y",2018-11-23 16:36:14+00:00,#CampFire,JeffreyBezore,,0,0,https://twitter.com/JeffreyBezore/status/1066007525844234242,23,16,36
82,82.0,"Paradise, CA",1066006188582678529,"My mom lost everything in the Paradise Camp Fire @Paradise, California https://www.instagram.com/p/Bqh5R7cFc5h/?utm_source=ig_twitter_share&amp;igshid=1antld7eg75q8",2018-11-23 16:30:55+00:00,,alisaawesome,,0,0,https://twitter.com/alisaawesome/status/1066006188582678529,23,16,30
83,83.0,"Paradise, CA",1065990026209648641,I think it’s important the public understands just how special Paradise California was before the fire. Sometimes it’s hard to relate to another town when all you see is destruction. This… https://www.instagram.com/p/Bqhx-8pgedx/?utm_source=ig_twitter_share&amp;igshid=r04b0b3ukjh5,2018-11-23 15:26:42+00:00,,michaelcapponi,,3,0,https://twitter.com/michaelcapponi/status/1065990026209648641,23,15,26
84,84.0,"Paradise, CA",1065925852708380672,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-23 11:11:41+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1065925852708380672,23,11,11
85,85.0,"Paradise, CA",1065902157273202688,"This is wonderful to see...Simms helping out fire victims with warm clothes. thanks for the inspiring message! @Paradise, California https://www.instagram.com/p/BqhKCSwjqBr/?utm_source=ig_twitter_share&amp;igshid=diqg1er2p71d",2018-11-23 09:37:32+00:00,,rossflyfisher,,0,0,https://twitter.com/rossflyfisher/status/1065902157273202688,23,9,37
86,86.0,"Paradise, CA",1065864832757493760," happy thanksgiving!! @Chico, California https://www.instagram.com/p/Bqg45X7FBkM/?utm_source=ig_twitter_share&amp;igshid=llb3fxd9xivp",2018-11-23 07:09:13+00:00,,MirandaParkyn,,0,0,https://twitter.com/MirandaParkyn/status/1065864832757493760,23,7,9
87,87.0,"Paradise, CA",1065834285779820544,"Happy Thanksgiving from our home to yours. Briana, Shawn and Charlie brought mashed potatoes and a side of fun. Charlie (1 year old) brought the dance party! #family #chicoca… https://www.instagram.com/p/BqgrK8JHHnx/?utm_source=ig_twitter_share&amp;igshid=1wq12l0xjy03u",2018-11-23 05:07:50+00:00,#family #chicoca,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1065834285779820544,23,5,7
88,88.0,"Paradise, CA",1065824197665058816,"Happy Thanksgiving from the men and women of #rtf12, assigned to Butte County in the Search and Recovery effort. californiafirefighter montecitostrong @SBCityFirePIO… https://www.instagram.com/p/BqgmlbmFnKh/?utm_source=ig_twitter_share&amp;igshid=12sk3qanb32ih",2018-11-23 04:27:45+00:00,#rtf12,montecitofire,@SBCityFirePIO,1,0,https://twitter.com/montecitofire/status/1065824197665058816,23,4,27
89,89.0,"Paradise, CA",1065812509800759296,"Paradise @Paradise, California https://www.instagram.com/p/BqgejArABQP9SMg0OSkFcwSCrbtVCOgSeHdHZM0/?utm_source=ig_twitter_share&amp;igshid=mupi1srzagzp",2018-11-23 03:41:18+00:00,,sallyshin,,2,0,https://twitter.com/sallyshin/status/1065812509800759296,23,3,41
90,90.0,"Paradise, CA",1065809869947703297,"Serving Thanksgiving dinner to over 200 survivors, mostly elderly, and dozens of volunteers - sheltered here in the aftermath of the Campfire wildfire that destroyed Paradise (27,000… https://www.instagram.com/p/BqggD3-jdbJ/?utm_source=ig_twitter_share&amp;igshid=10nzv5rlbgp2r",2018-11-23 03:30:49+00:00,,JaMaPrice,,0,0,https://twitter.com/JaMaPrice/status/1065809869947703297,23,3,30
91,91.0,"Paradise, CA",1065806729093492736,Thanksgiving dinner [lunch] at the emergency small animal shelter where the Campfire fire rescued unclaimed/stray dogs are cared for at Chico Municipal airport. A shout out to World… https://www.instagram.com/p/BqgeWKsDHwa/?utm_source=ig_twitter_share&amp;igshid=1ltqkj9rtpml9,2018-11-23 03:18:20+00:00,,freddiebphoto,,0,0,https://twitter.com/freddiebphoto/status/1065806729093492736,23,3,18
92,92.0,"Paradise, CA",1065795272461082624,"Thankful for my people. This one especially. Hug your people TIGHT. @Chico, California https://www.instagram.com/p/BqgZN1CHVxS/?utm_source=ig_twitter_share&amp;igshid=xi6qmjxbzsic",2018-11-23 02:32:49+00:00,,colleenmichelle,,0,0,https://twitter.com/colleenmichelle/status/1065795272461082624,23,2,32
93,93.0,"Paradise, CA",1065787494786953216,"#CampFire unofficial update: 153,336 Acres. 95% Contained*. #ButteCounty @CALFIRE_ButteCo; At Yankee Hill, CA. ~71mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-23 02:01:54+00:00,#CampFire #ButteCounty,CaliFireBot,@CALFIRE_ButteCo,0,0,https://twitter.com/CaliFireBot/status/1065787494786953216,23,2,1
94,94.0,"Paradise, CA",1065785158824067072,"Another Thanksgiving day tradition in thw bag!! Happy Thanksgiving everyone!! @Chico, California https://www.instagram.com/p/BqgUit3Dauy/?utm_source=ig_twitter_share&amp;igshid=11zlq1pogloc0",2018-11-23 01:52:37+00:00,,macreed65,,0,0,https://twitter.com/macreed65/status/1065785158824067072,23,1,52
95,95.0,"Paradise, CA",1065783365520031755,Feeding 1500 of our finest! #campfire calfire @USFoods @billcoxphoto @Silver Dollar Fair https://www.instagram.com/p/BqgTunRBu4T/?utm_source=ig_twitter_share&amp;igshid=130fl0m60ax5i,2018-11-23 01:45:30+00:00,#campfire,ChefManny,@USFoods @billcoxphoto,1,0,https://twitter.com/ChefManny/status/1065783365520031755,23,1,45
96,96.0,"Paradise, CA",1065772763883995138,Chico CA Thu Nov 22nd PM Forecast: TONIGHT Rain Showers Lo 49 FRIDAY Rain Showers Hi 58,2018-11-23 01:03:22+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1065772763883995138,23,1,3
97,97.0,"Paradise, CA",1065768041865273349,Meet Lauren M. Gill the City Manager for Paradise California. Today @michaelcapponi #bstrong teamed up with @bwwings in Chico to host a Thanksgiving Day fest for victims. Lauren spent… https://www.instagram.com/p/BqgM0ReAGmd/?utm_source=ig_twitter_share&amp;igshid=1ibdknhqxkblg,2018-11-23 00:44:36+00:00,#bstrong,michaelcapponi,@michaelcapponi @BWWings,1,1,https://twitter.com/michaelcapponi/status/1065768041865273349,23,0,44
98,98.0,"Paradise, CA",1065764396830478341,"""Hey. Are all the arrangements made? I think Jayden could probably help. See you soon.""",2018-11-23 00:30:07+00:00,,drivehomebot,,0,0,https://twitter.com/drivehomebot/status/1065764396830478341,23,0,30
99,99.0,"Paradise, CA",1065739758549245957,"This weekend my husband and his snopud line crew head to Chico, California to join the #CampFire relief efforts. The most devastating fire in California history, leaving at least 52,000… https://www.instagram.com/p/BqgALpRAKMo/?utm_source=ig_twitter_share&amp;igshid=1hrhjcgkpozvj",2018-11-22 22:52:13+00:00,#CampFire,Obsessedportia,,1,0,https://twitter.com/Obsessedportia/status/1065739758549245957,22,22,52
100,100.0,"Paradise, CA",1065737557777018881,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-22 22:43:28+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1065737557777018881,22,22,43
101,101.0,"Paradise, CA",1065736848830595072,Working off the overeating that is inevitable with Thanksgiving. Boys started with planks & ended up doing some lifting. 場所: In Motion Fitness https://www.instagram.com/p/Bqf-3GPHti0/?utm_source=ig_twitter_share&amp;igshid=1jxd0jgmfv92,2018-11-22 22:40:39+00:00,,Highwired,,0,0,https://twitter.com/Highwired/status/1065736848830595072,22,22,40
102,102.0,"Paradise, CA",1065723578866417664,Setting the table for our family Thanksgiving dinner but Scott and I agree it doesn’t feel as festive as usual here in Chico this season. Looking forward to family gathered around the… https://www.instagram.com/p/Bqf40zbnwoe/?utm_source=ig_twitter_share&amp;igshid=1qq4gtbnijuue,2018-11-22 21:47:56+00:00,,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1065723578866417664,22,21,47
103,103.0,"Paradise, CA",1065716223655194624,"Chefs from around the country spending their holiday cooking for the residents of Paradise, CA @guyfieri @tylerflorence @weatherchannel wckitchen @California State University, Chico https://www.instagram.com/p/Bqf1e1CBgTn/?utm_source=ig_twitter_share&amp;igshid=knh5day37594",2018-11-22 21:18:42+00:00,,amlikethewind,@GuyFieri @TylerFlorence @weatherchannel,0,0,https://twitter.com/amlikethewind/status/1065716223655194624,22,21,18
104,104.0,"Paradise, CA",1065685950406238209,"For #thanksgiving2018, BStrong @michaelcapponi will distribute over 1000 gift cards to various shelters. In addition we will be co-hosting a massive Thanksgiving Day feed with @bwwings in… https://www.instagram.com/p/Bqfnt3ygpow/?utm_source=ig_twitter_share&amp;igshid=18krkehnd2qah",2018-11-22 19:18:24+00:00,#thanksgiving2018,michaelcapponi,@michaelcapponi @BWWings,1,2,https://twitter.com/michaelcapponi/status/1065685950406238209,22,19,18
105,105.0,"Paradise, CA",1065675466613420037,"Great to join forces with wckitchen @guyfieri &amp; @chefjoseandres to cook 15,000 meals for those who lost their homes in the California Fires. Happy Thanksgiving @Chico, California https://www.instagram.com/p/Bqfi8mrHVOQ/?utm_source=ig_twitter_share&amp;igshid=dl6tuty0o34g",2018-11-22 18:36:45+00:00,,ChefHales,@GuyFieri @chefjoseandres,3,1,https://twitter.com/ChefHales/status/1065675466613420037,22,18,36
106,106.0,"Paradise, CA",1065674347581513728,"Great to join forces with wckitchen @guyfieri &amp; @chefjoseandres to cook 15,000 meals for those who lost their homes in the California Fires. Happy Thanksgiving @Chico, California https://www.instagram.com/p/BqficAsn5af/?utm_source=ig_twitter_share&amp;igshid=ku7jckq0s0eo",2018-11-22 18:32:18+00:00,,ChefHales,@GuyFieri @chefjoseandres,0,1,https://twitter.com/ChefHales/status/1065674347581513728,22,18,32
107,107.0,"Paradise, CA",1065668787716980736,"We are here with Growing Pains Children's Resale Store waiting in line to serve meals in Chico, CA! Later today we will be going shelter to shelter to distribute donations. We are so… https://www.instagram.com/p/Bqff5CSnYe6/?utm_source=ig_twitter_share&amp;igshid=1k4qqdxl8s83o",2018-11-22 18:10:12+00:00,,CordeliaRV_,,0,0,https://twitter.com/CordeliaRV_/status/1065668787716980736,22,18,10
108,108.0,"Paradise, CA",1065658273377017857,one of my favorite running hills in my Paradise neighborhood Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took… https://www.instagram.com/p/BqfbIY4F1oO/?utm_source=ig_twitter_share&amp;igshid=3n3b9kgkfmc5,2018-11-22 17:28:26+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065658273377017857,22,17,28
109,109.0,"Paradise, CA",1065657454569107461,one of my favorite running hills in my Paradise neighborhood Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took… https://www.instagram.com/p/BqfawkLFHDE/?utm_source=ig_twitter_share&amp;igshid=1lszlrmyyd2s7,2018-11-22 17:25:10+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065657454569107461,22,17,25
110,110.0,"Paradise, CA",1065656526277361669,this guy was welcoming us to Paradise when we first moved in one of my favorite running hills in my Paradise neighborhood Paradise Lake “Paradise Lost”...we will never be able to… https://www.instagram.com/p/BqfaVOdFFHh/?utm_source=ig_twitter_share&amp;igshid=1kbn6yr6xt2sy,2018-11-22 17:21:29+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065656526277361669,22,17,21
111,111.0,"Paradise, CA",1065656330076196865,one of my favorite running hills in my Paradise neighborhood Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took… https://www.instagram.com/p/BqfZZ_AlYUX/?utm_source=ig_twitter_share&amp;igshid=1m9mrro3wljzg,2018-11-22 17:20:42+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065656330076196865,22,17,20
112,112.0,"Paradise, CA",1065654977367035904,"Speaks for itself really 場所: Chico, California https://www.instagram.com/p/BqfZoboH73E/?utm_source=ig_twitter_share&amp;igshid=gk03if1kqcu2",2018-11-22 17:15:20+00:00,,Highwired,,0,0,https://twitter.com/Highwired/status/1065654977367035904,22,17,15
113,113.0,"Paradise, CA",1065654579201757185,"A VERY POWERFUL MESSAGE from a survivor from the #campfire in Paradise California. As she thought she was dying, she just wanted to thank God for her life. Happy thanksgiving from… https://www.instagram.com/p/BqfZFI4gzqe/?utm_source=ig_twitter_share&amp;igshid=deh99n66cxv",2018-11-22 17:13:45+00:00,#campfire,michaelcapponi,,2,0,https://twitter.com/michaelcapponi/status/1065654579201757185,22,17,13
114,114.0,"Paradise, CA",1065652444275781634,Dutch and a road trip! Monterey bound! @Dutch Bros Coffee https://www.instagram.com/p/BqfX0zlAxS3/?utm_source=ig_twitter_share&amp;igshid=1cbznzok57lcm,2018-11-22 17:05:16+00:00,,tory1293,,0,0,https://twitter.com/tory1293/status/1065652444275781634,22,17,5
115,115.0,"Paradise, CA",1065650999581323264,Dutch and a road trip! Monterey bound! @Dutch Bros Coffee https://www.instagram.com/p/BqfX0zlAxS3/?utm_source=ig_twitter_share&amp;igshid=ae911refnofj,2018-11-22 16:59:31+00:00,,tory1293,,0,0,https://twitter.com/tory1293/status/1065650999581323264,22,16,59
116,116.0,"Paradise, CA",1065644593054736387,"#Repost @AHWFoundation (get_repost) ・・・ This coming Saturday, Animal Hope and Wellness will be hosting a Thanksgiving event with @Iloveomfoods to benefit those who lost everything in the… https://www.instagram.com/p/BqfU0NsHjYE/?utm_source=ig_twitter_share&amp;igshid=1trhzx505sbiy",2018-11-22 16:34:04+00:00,#Repost,ThatVegasGuy,@iloveomfoods,0,0,https://twitter.com/ThatVegasGuy/status/1065644593054736387,22,16,34
117,117.0,"Paradise, CA",1065636871395520512,Chico CA Thu Nov 22nd AM Forecast: TODAY Chance Of Showers Hi 56 TONIGHT Rain Lo 51,2018-11-22 16:03:23+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1065636871395520512,22,16,3
118,118.0,"Paradise, CA",1065631634869927937,"“I can do all this through him who gives me strength.” Philippians 4:13 #buttecounty #firefighter #calfire #campfire2018 #strength #hope #love #faith #jesuschrist @Chico, California https://www.instagram.com/p/BqfPAvzF9X7/?utm_source=ig_twitter_share&amp;igshid=ci4093zz6x97",2018-11-22 15:42:34+00:00,#buttecounty #firefighter #calfire #campfire2018 #strength #hope #love #faith #jesuschrist,AaronComfortDog,,0,0,https://twitter.com/AaronComfortDog/status/1065631634869927937,22,15,42
