tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,key_score,text_nourl
725,Sacramento,1066041867400294400,"I'm at One Stop Gas / Mini Mart in Sacramento, CA https://www.swarmapp.com/c/2eoO5EhPLWe",2018-11-23 18:52:41+00:00,,kernsac,,0,0,https://twitter.com/kernsac/status/1066041867400294400,0,"I'm at One Stop Gas / Mini Mart in Sacramento, CA "
724,Sacramento,1066042706558889985,"#turkeysandwich time #leftovers @Laguna Creek, Elk Grove, California https://www.instagram.com/p/BqiJ8y_HYpx/?utm_source=ig_twitter_share&amp;igshid=irtucdnuw4a9",2018-11-23 18:56:02+00:00,#turkeysandwich #leftovers,wgr49er1,,0,1,https://twitter.com/wgr49er1/status/1066042706558889985,0,"#turkeysandwich time #leftovers @Laguna Creek, Elk Grove, California "
723,Sacramento,1066042785017532416,"Pinned this up Wednesday night. Love the opalescent coloring. #happyholidays #opalescence #holidaycheer #decorating #tistheseason @Citrus Heights, California https://www.instagram.com/p/BqhQDDfAD2h/?utm_source=ig_twitter_share&amp;igshid=tn1rzchaz0z8",2018-11-23 18:56:20+00:00,#happyholidays #opalescence #holidaycheer #decorating #tistheseason,kimellabella,,0,0,https://twitter.com/kimellabella/status/1066042785017532416,0,"Pinned this up Wednesday night. Love the opalescent coloring. #happyholidays #opalescence #holidaycheer #decorating #tistheseason @Citrus Heights, California "
722,Sacramento,1066042814717407232,Fred & Lulu Look Book fredandlulu Model Rose rosiegolightly HMUA Lamira Herrera lamirkat_atrocityfx #ikonaphoto #fashion #studio #portrait #photoshoot #lookbook #vintagefashion… https://www.instagram.com/p/BqiKABVHj0Y/?utm_source=ig_twitter_share&amp;igshid=17v74z7v3hhlx,2018-11-23 18:56:27+00:00,#ikonaphoto #fashion #studio #portrait #photoshoot #lookbook #vintagefashion,ikonaphoto,,0,0,https://twitter.com/ikonaphoto/status/1066042814717407232,0,Fred & Lulu Look Book fredandlulu Model Rose rosiegolightly HMUA Lamira Herrera lamirkat_atrocityfx #ikonaphoto #fashion #studio #portrait #photoshoot #lookbook #vintagefashion… 
721,Sacramento,1066044306409037825,Teen Portraits By Rodney Ramos Productions ©2018 #TeenPortraits #Headshots #rodneyramosproductions #rodneyramos #Rodney #Ramos #TeenModeling #sacramentophotographer #fashionphotography… https://www.instagram.com/p/BqiKrNcj3sB/?utm_source=ig_twitter_share&amp;igshid=18gyz2bjjfvqy,2018-11-23 19:02:23+00:00,#TeenPortraits #Headshots #rodneyramosproductions #rodneyramos #Rodney #Ramos #TeenModeling #sacramentophotographer #fashionphotography,RodneyRamosPro,,0,0,https://twitter.com/RodneyRamosPro/status/1066044306409037825,0,Teen Portraits By Rodney Ramos Productions ©2018 #TeenPortraits #Headshots #rodneyramosproductions #rodneyramos #Rodney #Ramos #TeenModeling #sacramentophotographer #fashionphotography… 
720,Sacramento,1066044624920293376,"need breakfast!!!! (@Identity Westside in West Sacramento, CA) https://www.swarmapp.com/c/blayegSV97t",2018-11-23 19:03:39+00:00,,aggiepm,,0,0,https://twitter.com/aggiepm/status/1066044624920293376,0,"need breakfast!!!! (@Identity Westside in West Sacramento, CA) "
719,Sacramento,1066044734794342401,"having one of my eyes checked (@Kaiser Permanente South Sacramento Medical Center and Medical Offices - @kpsouthsac in Sacramento, CA) https://www.swarmapp.com/c/eS4i5XGlFQ4",2018-11-23 19:04:05+00:00,,kernsac,,0,0,https://twitter.com/kernsac/status/1066044734794342401,0,"having one of my eyes checked (@Kaiser Permanente South Sacramento Medical Center and Medical Offices - @kpsouthsac in Sacramento, CA) "
718,Sacramento,1066045155789090816,"You are Invited by RNG Management to an Income Opportunity Event Text ""Income"" to 818 532-5230 @rngmgmtllc #feed #BlackWomen",2018-11-23 19:05:45+00:00,#feed #BlackWomen,Blacktradelines,@rngmgmtllc,0,0,https://twitter.com/Blacktradelines/status/1066045155789090816,0,"You are Invited by RNG Management to an Income Opportunity Event Text ""Income"" to 818 532-5230 @rngmgmtllc #feed #BlackWomen"
717,Sacramento,1066046609455222784,Fred & Lulu Look Book fredandlulu Model Rose rosiegolightly HMUA Lamira Herrera lamirkat_atrocityfx #ikonaphoto #fashion #studio #portrait #photoshoot #lookbook #vintagefashion… https://www.instagram.com/p/BqiLuMTH32X/?utm_source=ig_twitter_share&amp;igshid=1m1mi22820yf0,2018-11-23 19:11:32+00:00,#ikonaphoto #fashion #studio #portrait #photoshoot #lookbook #vintagefashion,ikonaphoto,,0,0,https://twitter.com/ikonaphoto/status/1066046609455222784,0,Fred & Lulu Look Book fredandlulu Model Rose rosiegolightly HMUA Lamira Herrera lamirkat_atrocityfx #ikonaphoto #fashion #studio #portrait #photoshoot #lookbook #vintagefashion… 
716,Sacramento,1066047124033478656,Did you know that both Citrine and Topaz are November's Birthstones? Even better both gemstones are said to give the wearer calming energy and bring good fortune and wealth according to… https://www.instagram.com/p/BqiL9UHDFT3/?utm_source=ig_twitter_share&amp;igshid=1iz66c0j1ghid,2018-11-23 19:13:35+00:00,,DJsJewelry,,0,0,https://twitter.com/DJsJewelry/status/1066047124033478656,0,Did you know that both Citrine and Topaz are November's Birthstones? Even better both gemstones are said to give the wearer calming energy and bring good fortune and wealth according to… 
79,"Paradise, CA",1066047589638959104,"How much more can a heart take?...no more, please no more. #PinkKitty 3/17/2001-11/23/2018 @Chico, California https://www.instagram.com/p/BqiMK38njqt/?utm_source=ig_twitter_share&amp;igshid=10w29an35v1ra",2018-11-23 19:15:26+00:00,#PinkKitty,tricalee3,,0,0,https://twitter.com/tricalee3/status/1066047589638959104,0,"How much more can a heart take?...no more, please no more. #PinkKitty 3/17/2001-11/23/2018 @Chico, California "
715,Sacramento,1066047833621651456,Courtney courtgaunt #ootdsac #916models #femalemodel #fashion #Gorgeous #isthisgirlbeautifulorwhat #sacramentophotographer #photoshoot #studio #916IGers #sacramentomodel… https://www.instagram.com/p/BqiMSWCH5XD/?utm_source=ig_twitter_share&amp;igshid=d9altrsqzrzn,2018-11-23 19:16:24+00:00,#ootdsac #916models #femalemodel #fashion #Gorgeous #isthisgirlbeautifulorwhat #sacramentophotographer #photoshoot #studio #916IGers #sacramentomodel,ikonaphoto,,0,0,https://twitter.com/ikonaphoto/status/1066047833621651456,0,Courtney courtgaunt #ootdsac #916models #femalemodel #fashion #Gorgeous #isthisgirlbeautifulorwhat #sacramentophotographer #photoshoot #studio #916IGers #sacramentomodel… 
714,Sacramento,1066048335327293440,#30daysofthankfulness Day 22 and 23 I have a hard time posting these but I challenge myself to still do it. Because it's good for me to be in the mindset of Thankfulness. Day 22 which… https://www.instagram.com/p/BqiMgi0ANLN/?utm_source=ig_twitter_share&amp;igshid=1bq1v2lawvowt,2018-11-23 19:18:24+00:00,#30daysofthankfulness,kimellabella,,0,0,https://twitter.com/kimellabella/status/1066048335327293440,0,#30daysofthankfulness Day 22 and 23 I have a hard time posting these but I challenge myself to still do it. Because it's good for me to be in the mindset of Thankfulness. Day 22 which… 
713,Sacramento,1066050026680414208,"One of the coolest experiences on the road is when amazing artists gift you beautiful works of art to bring home. In Spokane, WA in September I had one of those experiences when… https://www.instagram.com/p/BqiNRxjAgV0/?utm_source=ig_twitter_share&amp;igshid=nv035i6njczf",2018-11-23 19:25:07+00:00,,MrPChill916,,0,0,https://twitter.com/MrPChill916/status/1066050026680414208,0,"One of the coolest experiences on the road is when amazing artists gift you beautiful works of art to bring home. In Spokane, WA in September I had one of those experiences when… "
712,Sacramento,1066053151726329856,We’re doing it again! $6 off a 3-pk of crowlers for your #thanksgiving weekend festivities. DOUBLE the discount! Stop by between 3-9 to take advantage of this awesome deal.… https://www.instagram.com/p/BqiOsiAH5yS/?utm_source=ig_twitter_share&amp;igshid=eh9jkotdsn31,2018-11-23 19:37:32+00:00,#thanksgiving,SacFountainhead,,1,0,https://twitter.com/SacFountainhead/status/1066053151726329856,0,We’re doing it again! $6 off a 3-pk of crowlers for your #thanksgiving weekend festivities. DOUBLE the discount! Stop by between 3-9 to take advantage of this awesome deal.… 
711,Sacramento,1066053644821381122,"Buddha, Buddha, Buddha... @seasonsindavis @Seasons Restaurant https://www.instagram.com/p/BqiO7cEBwmr/?utm_source=ig_twitter_share&amp;igshid=c76xm8q098df",2018-11-23 19:39:29+00:00,,ChefEllison,@Seasonsindavis,0,0,https://twitter.com/ChefEllison/status/1066053644821381122,0,"Buddha, Buddha, Buddha... @seasonsindavis @Seasons Restaurant "
710,Sacramento,1066054094299824129,Take the headache out of black Friday shopping and fill your list at home by shopping the Rowdy Penguin @etsy shop. http://Www.etsy.com/shop/rowdypenguin . . #maker #woodworking #rowdypenguin… https://www.instagram.com/p/BqiPHizgiYR/?utm_source=ig_twitter_share&amp;igshid=1wf70dbxo1f3s,2018-11-23 19:41:17+00:00,#maker #woodworking #rowdypenguin,DoctorPlance,@Etsy,0,0,https://twitter.com/DoctorPlance/status/1066054094299824129,0,Take the headache out of black Friday shopping and fill your list at home by shopping the Rowdy Penguin @etsy shop.  . . #maker #woodworking #rowdypenguin… 
709,Sacramento,1066055076895182848,Happy Black Friday!!!! For the very first time in over 23 years I didn't have to go in to work last night or early this morning!!!! Tonight is open mic time!!! Last week only two… https://www.instagram.com/p/BqiPkh4hYJD/?utm_source=ig_twitter_share&amp;igshid=z6svgu9y19rt,2018-11-23 19:45:11+00:00,,awkwardcougar,,0,0,https://twitter.com/awkwardcougar/status/1066055076895182848,0,Happy Black Friday!!!! For the very first time in over 23 years I didn't have to go in to work last night or early this morning!!!! Tonight is open mic time!!! Last week only two… 
708,Sacramento,1066055836387196930,When you super chillin then them vibes takeover ... #straightup —————————————————-#andersonpaak #oxnard #smilepetty #dopeaf #goodmusic #beats #rhymes #life #riddims #blackfriday2018… https://www.instagram.com/p/BqiPoJ5hMJg/?utm_source=ig_twitter_share&amp;igshid=1em4gxb7ccqs7,2018-11-23 19:48:12+00:00,#straightup #andersonpaak #oxnard #smilepetty #dopeaf #goodmusic #beats #rhymes #life #riddims #blackfriday2018,Xtracr3dits,,0,0,https://twitter.com/Xtracr3dits/status/1066055836387196930,0,When you super chillin then them vibes takeover ... #straightup —————————————————-#andersonpaak #oxnard #smilepetty #dopeaf #goodmusic #beats #rhymes #life #riddims #blackfriday2018… 
707,Sacramento,1066056476056215552,"current weather in Citrus Heights: moderate rain, 54°F 100% humidity, wind 17mph, pressure 1021mb",2018-11-23 19:50:44+00:00,,CitrusHeightsCA,,0,0,https://twitter.com/CitrusHeightsCA/status/1066056476056215552,0,"current weather in Citrus Heights: moderate rain, 54°F 100% humidity, wind 17mph, pressure 1021mb"
706,Sacramento,1066056657283670016,"current weather in Sacramento: moderate rain, 55°F 93% humidity, wind 14mph, pressure 1020mb",2018-11-23 19:51:28+00:00,,_SacramentoCA,,0,0,https://twitter.com/_SacramentoCA/status/1066056657283670016,0,"current weather in Sacramento: moderate rain, 55°F 93% humidity, wind 14mph, pressure 1020mb"
705,Sacramento,1066056666309832704,And here we are. #nintendo #switch #friends #oneofus @In-N-Out Burger https://www.instagram.com/p/BqiQS_lAt9J/?utm_source=ig_twitter_share&amp;igshid=14poqb348z0ci,2018-11-23 19:51:30+00:00,#nintendo #switch #friends #oneofus,_XcL_,,0,0,https://twitter.com/_XcL_/status/1066056666309832704,0,And here we are. #nintendo #switch #friends #oneofus @In-N-Out Burger 
704,Sacramento,1066056910649012224,"current weather in Davis: moderate rain, 55°F 93% humidity, wind 14mph, pressure 1020mb",2018-11-23 19:52:28+00:00,,_DavisCA,,0,0,https://twitter.com/_DavisCA/status/1066056910649012224,0,"current weather in Davis: moderate rain, 55°F 93% humidity, wind 14mph, pressure 1020mb"
703,Sacramento,1066058360762654722,"I'm at @DutchBros. Coffee in Roseville, CA https://www.swarmapp.com/c/5LhGnWaeMU0",2018-11-23 19:58:14+00:00,,hondaguy_86,@DutchBros,0,0,https://twitter.com/hondaguy_86/status/1066058360762654722,0,"I'm at @DutchBros. Coffee in Roseville, CA "
702,Sacramento,1066059915662372866,"AYE GO PRE-ORDER THIS BULLSHIT/MASTERPIECE ON ITUNES, GOOGLE PLAY, APLLE MUSIC, GAMECUBE OR WHATEVER APP YOU HAVE ASAP IF YOU FUCK WIT ME @Elk Grove, California https://www.instagram.com/p/BqiRryKg0dD/?utm_source=ig_twitter_share&amp;igshid=x0ani5ap2e3s",2018-11-23 20:04:24+00:00,,iHateTayWest,,1,0,https://twitter.com/iHateTayWest/status/1066059915662372866,1,"AYE GO PRE-ORDER THIS BULLSHIT/MASTERPIECE ON ITUNES, GOOGLE PLAY, APLLE MUSIC, GAMECUBE OR WHATEVER APP YOU HAVE ASAP IF YOU FUCK WIT ME @Elk Grove, California "
701,Sacramento,1066061861957918720,"Accident, left lane blocked in #Sacramento on I 5 SB before Rd 22, stop and go traffic back to Cnty Rd 102, delay of 14 mins #traffic",2018-11-23 20:12:09+00:00,#Sacramento #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1066061861957918720,0,"Accident, left lane blocked in #Sacramento on I 5 SB before Rd 22, stop and go traffic back to Cnty Rd 102, delay of 14 mins #traffic"
700,Sacramento,1066062597034774528,"Do you have the #BlackFriday blues? We've got #TigerVSPhil, plus plenty of College Football &amp; Basketball, along with the #NBA &amp; #NHL for you on the TVs. Come on in out of the cold and enjoy a cold adult beverage with some tasty food too. Cheers! :) #OldSac #Waterfront #DOCO",2018-11-23 20:15:04+00:00,#BlackFriday #TigerVSPhil #NBA #NBA #NHL #OldSac #Waterfront #DOCO,HoppyBrewing,,0,0,https://twitter.com/HoppyBrewing/status/1066062597034774528,0,"Do you have the #BlackFriday blues? We've got #TigerVSPhil, plus plenty of College Football &amp; Basketball, along with the #NBA &amp; #NHL for you on the TVs. Come on in out of the cold and enjoy a cold adult beverage with some tasty food too. Cheers! :) #OldSac #Waterfront #DOCO"
699,Sacramento,1066062828015108102,#WhiskeyHaul I think he loves good whiskey. #PowerMove @drinkhighwest elijahcraig ezrabrooksbourbon get here today @rocowine got good stuff tonight. . . . #RoCo #BestWhiskyShopInSac… https://www.instagram.com/p/BqiTGSYHXUo/?utm_source=ig_twitter_share&amp;igshid=g8xciv4n4t72,2018-11-23 20:15:59+00:00,#WhiskeyHaul #PowerMove #RoCo #BestWhiskyShopInSac,RoCoWine,@drinkhighwest @RoCoWine,0,0,https://twitter.com/RoCoWine/status/1066062828015108102,0,#WhiskeyHaul I think he loves good whiskey. #PowerMove @drinkhighwest elijahcraig ezrabrooksbourbon get here today @rocowine got good stuff tonight. . . . #RoCo #BestWhiskyShopInSac… 
698,Sacramento,1066063751487598605,"To you and yours... #happythanksgivng #family @Roseville, California https://www.instagram.com/p/BqiTZ5BHl72/?utm_source=ig_twitter_share&amp;igshid=gdiy97kjhqkj",2018-11-23 20:19:39+00:00,#happythanksgivng #family,iAndresRuiz,,0,0,https://twitter.com/iAndresRuiz/status/1066063751487598605,0,"To you and yours... #happythanksgivng #family @Roseville, California "
697,Sacramento,1066064296474497026,"Accident, left lane blocked in #Sacramento on I 5 SB before Rd 22, stopped traffic back to Cnty Rd 102, delay of 41 mins #traffic",2018-11-23 20:21:49+00:00,#Sacramento #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1066064296474497026,0,"Accident, left lane blocked in #Sacramento on I 5 SB before Rd 22, stopped traffic back to Cnty Rd 102, delay of 41 mins #traffic"
696,Sacramento,1066065361739702272,"Super savings 40% OFF giftware, 50% OFF plants & wrapped flowers and 40% OFF pre made arrangements -11/23-11/26 @rellesflorist ! Also FREE CALENDARS and enter to win a raffle for great… https://www.instagram.com/p/BqiUQJ2nni6/?utm_source=ig_twitter_share&amp;igshid=1grk49of19c2r",2018-11-23 20:26:03+00:00,,rellesflorist,@rellesflorist,0,0,https://twitter.com/rellesflorist/status/1066065361739702272,0,"Super savings 40% OFF giftware, 50% OFF plants & wrapped flowers and 40% OFF pre made arrangements -11/23-11/26 @rellesflorist ! Also FREE CALENDARS and enter to win a raffle for great… "
695,Sacramento,1066067281027977216,"My version of heaven @Sacramento, California https://www.instagram.com/p/BqiVHyiH6Sp/?utm_source=ig_twitter_share&amp;igshid=1hl57uyeu5p12",2018-11-23 20:33:41+00:00,,_eclipse_me_,,0,0,https://twitter.com/_eclipse_me_/status/1066067281027977216,0,"My version of heaven @Sacramento, California "
694,Sacramento,1066067704065474561,"#Tractors adorned with #Christmas #lights at the #Heidrick #AgricultureMuseum in #Woodland, #California. @California Agriculture Museum &amp; Event Center https://www.instagram.com/p/BqiVUKfHFqs/?utm_source=ig_twitter_share&amp;igshid=5ihcr331xt9u",2018-11-23 20:35:21+00:00,#Tractors #Christmas #lights #Heidrick #AgricultureMuseum #Woodland #California,aewright,,0,0,https://twitter.com/aewright/status/1066067704065474561,0,"#Tractors adorned with #Christmas #lights at the #Heidrick #AgricultureMuseum in #Woodland, #California. @California Agriculture Museum &amp; Event Center "
693,Sacramento,1066068882962743296,Drinking a Mystery Airship 1.0 by @NewHelvetiaBrew at @newhelvetiabrew — http://untp.beer/s/c679424853,2018-11-23 20:40:02+00:00,,hisandhersbeer,@NewHelvetiaBrew @NewHelvetiaBrew,0,0,https://twitter.com/hisandhersbeer/status/1066068882962743296,0,Drinking a Mystery Airship 1.0 by @NewHelvetiaBrew at @newhelvetiabrew — 
692,Sacramento,1066069135547932674,Drinking a Thurston Adambier by @NewHelvetiaBrew at @newhelvetiabrew — http://untp.beer/s/c679425637,2018-11-23 20:41:03+00:00,,hisandhersbeer,@NewHelvetiaBrew @NewHelvetiaBrew,0,0,https://twitter.com/hisandhersbeer/status/1066069135547932674,0,Drinking a Thurston Adambier by @NewHelvetiaBrew at @newhelvetiabrew — 
691,Sacramento,1066071033923293184,Shoutouts to nxnwvapor for the Black Friday sale! @NXNW Vapor- South Sacramento https://www.instagram.com/p/BqiW0-PAjH7/?utm_source=ig_twitter_share&amp;igshid=1ef9ez6syf6o4,2018-11-23 20:48:35+00:00,,DatFlipboy,,0,0,https://twitter.com/DatFlipboy/status/1066071033923293184,0,Shoutouts to nxnwvapor for the Black Friday sale! @NXNW Vapor- South Sacramento 
690,Sacramento,1066071148230729729,#BeerHaul #WhiskeyHaul @prairieales #PirateBomb #PirateNoir @gooseisland #BourbonCounty @foundersbrewing @HighlandPark 18 years old. #CBS #KBS . . . #RoCo #BestBeerShopInSac #WestSac… https://www.instagram.com/p/BqiW3asHqVN/?utm_source=ig_twitter_share&amp;igshid=16zojcc8tdjm5,2018-11-23 20:49:03+00:00,#BeerHaul #WhiskeyHaul #PirateBomb #PirateNoir #BourbonCounty #CBS #KBS #RoCo #BestBeerShopInSac #WestSac,RoCoWine,@prairieales @GooseIsland @foundersbrewing @HighlandPark,0,0,https://twitter.com/RoCoWine/status/1066071148230729729,0,#BeerHaul #WhiskeyHaul @prairieales #PirateBomb #PirateNoir @gooseisland #BourbonCounty @foundersbrewing @HighlandPark 18 years old. #CBS #KBS . . . #RoCo #BestBeerShopInSac #WestSac… 
689,Sacramento,1066072402331910144,"Just posted a photo @Rancho Cordova, California https://www.instagram.com/p/BqiXdYnFAzD/?utm_source=ig_twitter_share&amp;igshid=7sgni93g2p1l",2018-11-23 20:54:02+00:00,,nicholechoice,,0,0,https://twitter.com/nicholechoice/status/1066072402331910144,0,"Just posted a photo @Rancho Cordova, California "
688,Sacramento,1066073254111125504,"Accident cleared in #Sacramento on I 5 SB before Rd 22, stopped traffic back to Cnty Rd 102, delay of 41 mins #traffic http://bit.ly/Y31VAF",2018-11-23 20:57:25+00:00,#Sacramento #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1066073254111125504,0,"Accident cleared in #Sacramento on I 5 SB before Rd 22, stopped traffic back to Cnty Rd 102, delay of 41 mins #traffic "
687,Sacramento,1066073362391281664,Yippee new freshly made necklaces just in time for our Grand Opening. @littlerelics #handcraftedjewelry #grandopening #benchmade #housemade #purple #lapis #blue #turquoise #chrysocola… https://www.instagram.com/p/BqiX40TnBkC/?utm_source=ig_twitter_share&amp;igshid=1qaniitm92weq,2018-11-23 20:57:50+00:00,#handcraftedjewelry #grandopening #benchmade #housemade #purple #lapis #blue #turquoise #chrysocola,LittleRelics,@LittleRelics,1,0,https://twitter.com/LittleRelics/status/1066073362391281664,0,Yippee new freshly made necklaces just in time for our Grand Opening. @littlerelics #handcraftedjewelry #grandopening #benchmade #housemade #purple #lapis #blue #turquoise #chrysocola… 
686,Sacramento,1066074308202717184,Our Rex & Margaret Fortune ECHS scholar Jarron rocking the house at Sac’s Black Friday - Black Business POP-up. #scholar #fortuneschool #younggiftedandblack #talented #drummer @Sojourner… https://www.instagram.com/p/BqiYDqbBZxl/?utm_source=ig_twitter_share&amp;igshid=ymqdmg52vti6,2018-11-23 21:01:36+00:00,#scholar #fortuneschool #younggiftedandblack #talented #drummer,FortuneSchool,,0,0,https://twitter.com/FortuneSchool/status/1066074308202717184,0,Our Rex & Margaret Fortune ECHS scholar Jarron rocking the house at Sac’s Black Friday - Black Business POP-up. #scholar #fortuneschool #younggiftedandblack #talented #drummer @Sojourner… 
685,Sacramento,1066074930989678593,"I'm at Pool Side! in Davis, CA https://www.swarmapp.com/c/9AkAwhTCFDU",2018-11-23 21:04:04+00:00,,mbvukutaphiri,,0,0,https://twitter.com/mbvukutaphiri/status/1066074930989678593,0,"I'm at Pool Side! in Davis, CA "
684,Sacramento,1066075771448377344,Proud to be a part of #TOMS #EndGunViolenceTogether movement and I want you to join as well. It only takes 30 seconds to go to http://TOMS.com to send your representatives a postcard demanding… https://www.instagram.com/p/BqiY_FHAytp/?utm_source=ig_twitter_share&amp;igshid=18kvh8heagpqx,2018-11-23 21:07:25+00:00,#TOMS #EndGunViolenceTogether,eraeholland,,0,0,https://twitter.com/eraeholland/status/1066075771448377344,0,Proud to be a part of #TOMS #EndGunViolenceTogether movement and I want you to join as well. It only takes 30 seconds to go to  to send your representatives a postcard demanding… 
683,Sacramento,1066076447226265600,That was WAY better than I expected #wreckitralph2 #ralphbreakstheinternet @Regal Cinemas Delta Shores 14 &amp; IMAX https://www.instagram.com/p/BqiZSjon6DJ/?utm_source=ig_twitter_share&amp;igshid=v8ohpssmzlno,2018-11-23 21:10:06+00:00,#wreckitralph2 #ralphbreakstheinternet,Mamasattva,,0,0,https://twitter.com/Mamasattva/status/1066076447226265600,0,That was WAY better than I expected #wreckitralph2 #ralphbreakstheinternet @Regal Cinemas Delta Shores 14 &amp; IMAX 
682,Sacramento,1066076475999305729, RoCo Rare Beer Day #BeerHauls are epic today come on over still tons of good beers in stock. . . . #RoCo #BestBeerShopInSac #WestSac #WestSacBestSac #BeerShop #BottleShop… https://www.instagram.com/p/BqiZToRHuXx/?utm_source=ig_twitter_share&amp;igshid=mxizrkt8f9yg,2018-11-23 21:10:13+00:00,#BeerHauls #RoCo #BestBeerShopInSac #WestSac #WestSacBestSac #BeerShop #BottleShop,RoCoWine,,0,0,https://twitter.com/RoCoWine/status/1066076475999305729,0, RoCo Rare Beer Day #BeerHauls are epic today come on over still tons of good beers in stock. . . . #RoCo #BestBeerShopInSac #WestSac #WestSacBestSac #BeerShop #BottleShop… 
681,Sacramento,1066076816119644160,"I'm at Red Robin Gourmet Burgers and Brews - @redrobinburgers in Citrus Heights, CA",2018-11-23 21:11:34+00:00,,hondaguy_86,@redrobinburgers,0,0,https://twitter.com/hondaguy_86/status/1066076816119644160,0,"I'm at Red Robin Gourmet Burgers and Brews - @redrobinburgers in Citrus Heights, CA"
680,Sacramento,1066076965201944578,"Best spot in the house! @Antelope, California https://www.instagram.com/p/BqiZhZHHYm3t2aHYriDPJPXexs9U0OCN3ErJfA0/?utm_source=ig_twitter_share&amp;igshid=qcc0y7ttko06",2018-11-23 21:12:09+00:00,,_Hdesign,,0,0,https://twitter.com/_Hdesign/status/1066076965201944578,0,"Best spot in the house! @Antelope, California "
679,Sacramento,1066077555583791105,1 of 1 for the Young King #purpletalk @Golden 1 Center https://www.instagram.com/p/BqiZy9hHVnJ/?utm_source=ig_twitter_share&amp;igshid=17ap10aeg5t43,2018-11-23 21:14:30+00:00,#purpletalk,byjasonvu,,0,0,https://twitter.com/byjasonvu/status/1066077555583791105,0,1 of 1 for the Young King #purpletalk @Golden 1 Center 
91,Butte County,1066079574998564864,Feather: Running,2018-11-23 21:22:32+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1066079574998564864,0,Feather: Running
678,Sacramento,1066080019276017664,Little things can make or break the day. Like new floor mats that fit! @Alaro Craft Brewery https://www.instagram.com/p/Bqia6qhn6NL/?utm_source=ig_twitter_share&amp;igshid=8mjiyci3vr5e,2018-11-23 21:24:18+00:00,,jasonazevedo,,0,0,https://twitter.com/jasonazevedo/status/1066080019276017664,0,Little things can make or break the day. Like new floor mats that fit! @Alaro Craft Brewery 
677,Sacramento,1066080472952971264,Spicy sesame chicken lunch combo @Silver Dragon Restaurant https://www.instagram.com/p/BqibEBdHVWH/?utm_source=ig_twitter_share&amp;igshid=ixxutqcgho58,2018-11-23 21:26:06+00:00,,erich13,,0,0,https://twitter.com/erich13/status/1066080472952971264,0,Spicy sesame chicken lunch combo @Silver Dragon Restaurant 
676,Sacramento,1066080656155799552,"I want to thank everyone who made this night possible , such a blessing to be able to continue to express my creative vision with so many talented artist and people , being one my first… https://www.instagram.com/p/BqibMzhHVCZ/?utm_source=ig_twitter_share&amp;igshid=618bf48y13et",2018-11-23 21:26:49+00:00,,iSeauGOD,,0,0,https://twitter.com/iSeauGOD/status/1066080656155799552,0,"I want to thank everyone who made this night possible , such a blessing to be able to continue to express my creative vision with so many talented artist and people , being one my first… "
675,Sacramento,1066080841049227264,"I reached into the creative cosmos and pulled this song down. It’s something different but still hella bass!! Hope you all enjoy “Mack House”, and be safe shopping this Black Friday. … https://www.instagram.com/p/Bqia7h0Akui/?utm_source=ig_twitter_share&amp;igshid=19zy5t06v3ey3",2018-11-23 21:27:33+00:00,,macknthebox,,0,0,https://twitter.com/macknthebox/status/1066080841049227264,0,"I reached into the creative cosmos and pulled this song down. It’s something different but still hella bass!! Hope you all enjoy “Mack House”, and be safe shopping this Black Friday. … "
78,"Chico, CA",1066082290210607104,Rain Hinders Search But Helps Nearly Put Out Camp Fire,2018-11-23 21:33:19+00:00,,FOX40,,1,0,https://twitter.com/FOX40/status/1066082290210607104,1,Rain Hinders Search But Helps Nearly Put Out Camp Fire
674,Sacramento,1066082682155819008,Life Of Leisure Squad for the “Run to Feed the Hungry”... Luv my team! #lifeofleisureshow #lol #nickleisure #runtofeedthehungry2018 #runtofeedthehungry #giveback @Run To Feed The Hungry https://www.instagram.com/p/BqicIV_FW6H/?utm_source=ig_twitter_share&amp;igshid=2kt6mcnm9ex2,2018-11-23 21:34:52+00:00,#lifeofleisureshow #lol #nickleisure #runtofeedthehungry2018 #runtofeedthehungry #giveback,nickleisurelee,,0,0,https://twitter.com/nickleisurelee/status/1066082682155819008,0,Life Of Leisure Squad for the “Run to Feed the Hungry”... Luv my team! #lifeofleisureshow #lol #nickleisure #runtofeedthehungry2018 #runtofeedthehungry #giveback @Run To Feed The Hungry 
77,"Chico, CA",1066083293500764160,"i have a lot to be thankful for, but i’m especially grateful for this crazy family of mine (+emma) ilu @Chico, California https://www.instagram.com/p/BqicaADlVee/?utm_source=ig_twitter_share&amp;igshid=cxz0kqk5ijke",2018-11-23 21:37:18+00:00,,nocakeyky,,1,0,https://twitter.com/nocakeyky/status/1066083293500764160,0,"i have a lot to be thankful for, but i’m especially grateful for this crazy family of mine (+emma) ilu @Chico, California "
